,date,open,close,high,low,volume,code
235,2007-12-20,3971.75,4040.04,4050.77,3942.63,12205200.0,sz50
236,2007-12-21,4022.45,4081.0,4096.24,4019.69,14441900.0,sz50
237,2007-12-24,4112.52,4172.44,4201.85,4096.67,21313400.0,sz50
238,2007-12-25,4179.84,4162.08,4200.82,4144.14,15578500.0,sz50
239,2007-12-26,4174.77,4175.56,4207.16,4121.61,17547600.0,sz50
240,2007-12-27,4191.33,4258.55,4258.68,4160.91,22569600.0,sz50
241,2007-12-28,4269.06,4226.76,4280.73,4214.69,20673500.0,sz50
242,2008-01-02,4230.81,4219.69,4242.19,4164.76,18683900.0,sz50
243,2008-01-03,4213.02,4230.42,4232.18,4123.12,30732200.0,sz50
244,2008-01-04,4231.35,4282.69,4296.02,4221.65,23349900.0,sz50
245,2008-01-07,4279.92,4330.27,4341.47,4255.5,24440700.0,sz50
246,2008-01-08,4349.48,4358.1,4437.57,4322.13,30842000.0,sz50
247,2008-01-09,4341.53,4405.92,4407.39,4324.91,20328300.0,sz50
248,2008-01-10,4420.32,4431.46,4456.1,4384.45,29662200.0,sz50
249,2008-01-11,4445.23,4481.49,4482.57,4417.05,29691500.0,sz50
250,2008-01-14,4503.67,4499.14,4524.29,4471.74,21495800.0,sz50
251,2008-01-15,4511.16,4440.82,4515.82,4421.67,22028900.0,sz50
252,2008-01-16,4395.37,4274.02,4395.37,4267.01,24352900.0,sz50
253,2008-01-17,4219.7,4178.71,4289.93,4072.68,27791700.0,sz50
254,2008-01-18,4170.01,4195.95,4213.71,4128.21,18647600.0,sz50
255,2008-01-21,4203.5,3975.71,4212.01,3960.43,20366000.0,sz50
256,2008-01-22,3880.41,3679.01,3891.26,3636.47,29040700.0,sz50
257,2008-01-23,3712.85,3822.82,3824.52,3669.38,25765100.0,sz50
258,2008-01-24,3876.36,3818.33,3884.06,3750.15,25900100.0,sz50
259,2008-01-25,3814.98,3875.58,3913.74,3751.96,20343000.0,sz50
260,2008-01-28,3830.97,3597.26,3830.97,3589.79,19029200.0,sz50
261,2008-01-29,3609.11,3611.98,3685.49,3554.52,13199100.0,sz50
262,2008-01-30,3653.73,3541.08,3674.37,3459.87,16763300.0,sz50
263,2008-01-31,3528.87,3497.92,3571.0,3485.26,15512400.0,sz50
264,2008-02-01,3502.23,3500.05,3549.33,3376.61,17104800.0,sz50
265,2008-02-04,3598.5,3796.13,3798.05,3598.5,22539500.0,sz50
266,2008-02-05,3783.8,3766.16,3817.61,3730.27,16928100.0,sz50
267,2008-02-13,3697.53,3660.16,3712.67,3649.24,11043800.0,sz50
268,2008-02-14,3699.3,3706.97,3737.76,3683.43,9409910.0,sz50
269,2008-02-15,3673.9,3646.18,3675.44,3593.17,12527200.0,sz50
270,2008-02-18,3694.67,3709.07,3739.09,3661.42,14095300.0,sz50
271,2008-02-19,3722.94,3787.03,3787.22,3687.69,16964600.0,sz50
272,2008-02-20,3792.29,3676.47,3805.39,3670.85,18958800.0,sz50
273,2008-02-21,3653.81,3620.85,3663.16,3576.04,15704100.0,sz50
274,2008-02-22,3597.71,3466.2,3597.71,3434.76,18817200.0,sz50
275,2008-02-25,3460.86,3331.99,3472.09,3324.17,17294300.0,sz50
276,2008-02-26,3430.37,3363.7,3445.83,3275.84,16916200.0,sz50
277,2008-02-27,3384.55,3459.78,3484.74,3348.82,14467400.0,sz50
278,2008-02-28,3467.03,3435.46,3473.64,3409.95,9404750.0,sz50
279,2008-02-29,3431.4,3470.6,3490.93,3418.93,8812860.0,sz50
280,2008-03-03,3449.75,3539.43,3556.82,3410.41,14225200.0,sz50
281,2008-03-04,3559.05,3424.79,3566.16,3416.4,18098400.0,sz50
282,2008-03-05,3415.73,3380.65,3446.03,3317.34,14711100.0,sz50
283,2008-03-06,3398.42,3445.75,3504.83,3349.17,16386800.0,sz50
284,2008-03-07,3399.51,3395.61,3444.28,3370.47,10114700.0,sz50
285,2008-03-10,3366.97,3256.44,3366.97,3238.7,14449300.0,sz50
286,2008-03-11,3233.45,3264.57,3267.13,3187.83,10525200.0,sz50
287,2008-03-12,3343.41,3164.78,3355.98,3162.67,11533400.0,sz50
288,2008-03-13,3133.62,3111.84,3163.65,3047.9,16524800.0,sz50
289,2008-03-14,3098.26,3084.45,3119.39,3028.33,11434800.0,sz50
290,2008-03-17,3065.43,2984.06,3075.74,2978.65,12307500.0,sz50
291,2008-03-18,2961.06,2869.61,3021.42,2821.11,15874100.0,sz50
292,2008-03-19,2925.25,2945.23,2992.71,2876.96,15924100.0,sz50
293,2008-03-20,2904.84,3011.78,3050.09,2765.25,19034000.0,sz50
294,2008-03-21,3010.26,3021.58,3058.7,2975.7,16909700.0,sz50
295,2008-03-24,3056.43,2869.28,3063.89,2867.91,14695000.0,sz50
296,2008-03-25,2810.5,2884.62,2912.13,2781.82,14312600.0,sz50
297,2008-03-26,2904.34,2896.69,2965.26,2877.13,12257400.0,sz50
298,2008-03-27,2837.09,2760.45,2861.23,2757.39,14980300.0,sz50
299,2008-03-28,2736.59,2910.51,2922.07,2714.38,21924700.0,sz50
300,2008-03-31,2815.31,2823.98,2891.17,2804.43,13913200.0,sz50
301,2008-04-01,2812.51,2713.49,2847.56,2683.5,16473000.0,sz50
302,2008-04-02,2757.53,2744.65,2842.65,2698.26,23878100.0,sz50
303,2008-04-03,2719.9,2828.63,2833.8,2679.29,15759000.0,sz50
304,2008-04-07,2803.88,2954.23,2962.15,2778.41,19047000.0,sz50
305,2008-04-08,2956.51,2969.61,3011.42,2927.37,19730300.0,sz50
306,2008-04-09,2938.49,2803.15,2966.89,2802.35,16207800.0,sz50
307,2008-04-10,2780.6,2840.55,2846.24,2751.58,11017500.0,sz50
308,2008-04-11,2882.38,2865.45,2900.54,2843.05,10426400.0,sz50
309,2008-04-14,2805.21,2685.01,2815.33,2675.9,14651700.0,sz50
310,2008-04-15,2672.37,2715.74,2716.94,2591.68,12232200.0,sz50
311,2008-04-16,2711.25,2654.9,2717.87,2644.44,10920300.0,sz50
312,2008-04-17,2650.12,2588.76,2705.51,2554.26,12001300.0,sz50
313,2008-04-18,2565.79,2511.36,2593.56,2482.92,12310900.0,sz50
314,2008-04-21,2707.6,2545.52,2707.6,2506.24,17693200.0,sz50
315,2008-04-22,2501.54,2595.69,2596.86,2451.6,13734800.0,sz50
316,2008-04-23,2561.95,2718.25,2730.93,2546.15,23333800.0,sz50
317,2008-04-24,2948.97,2981.19,2987.52,2880.27,51622600.0,sz50
318,2008-04-25,2983.37,2984.96,3075.82,2948.17,40764200.0,sz50
319,2008-04-28,2936.43,2918.61,2975.34,2911.04,22800900.0,sz50
320,2008-04-29,2896.5,2960.89,2973.1,2894.65,19455000.0,sz50
321,2008-04-30,2981.78,3125.53,3135.72,2978.27,35870000.0,sz50
322,2008-05-05,3169.0,3169.08,3179.54,3112.02,26033400.0,sz50
323,2008-05-06,3136.37,3128.81,3184.11,3089.01,24374000.0,sz50
324,2008-05-07,3108.09,2979.82,3158.45,2979.51,23005600.0,sz50
325,2008-05-08,2940.34,3037.5,3038.77,2929.24,18512800.0,sz50
326,2008-05-09,3065.59,2978.19,3071.79,2932.14,21887200.0,sz50
327,2008-05-12,2915.26,2991.32,3033.54,2884.57,16326600.0,sz50
328,2008-05-13,2898.01,2924.96,2985.46,2891.73,18299800.0,sz50
329,2008-05-14,2917.85,3027.38,3027.8,2917.85,18518900.0,sz50
330,2008-05-15,3050.15,3005.65,3075.22,3004.78,17039800.0,sz50
331,2008-05-16,3008.21,3009.21,3036.0,2977.7,13624100.0,sz50
332,2008-05-19,2999.41,2978.66,3001.23,2945.39,9974489.0,sz50
333,2008-05-20,2976.03,2835.82,3008.03,2829.19,14498800.0,sz50
334,2008-05-21,2809.95,2892.09,2909.16,2752.15,16214200.0,sz50
335,2008-05-22,2848.52,2841.15,2891.9,2829.28,14661800.0,sz50
336,2008-05-23,2831.78,2838.05,2871.79,2805.69,13695200.0,sz50
337,2008-05-26,2812.51,2745.09,2812.51,2742.32,9880810.0,sz50
338,2008-05-27,2739.74,2754.12,2770.17,2726.86,8758210.0,sz50
339,2008-05-28,2760.65,2836.26,2855.68,2741.55,11507600.0,sz50
340,2008-05-29,2825.86,2765.95,2837.89,2764.79,11144200.0,sz50
341,2008-05-30,2774.08,2800.79,2813.93,2756.15,10787300.0,sz50
342,2008-06-02,2792.24,2814.3,2832.97,2774.6,10814100.0,sz50
343,2008-06-03,2809.44,2804.07,2834.5,2783.95,17756700.0,sz50
344,2008-06-04,2789.76,2736.83,2794.49,2715.58,12799400.0,sz50
345,2008-06-05,2722.25,2722.41,2742.89,2693.27,9623800.0,sz50
346,2008-06-06,2730.77,2701.79,2740.25,2687.22,8658500.0,sz50
347,2008-06-10,2586.72,2480.76,2597.48,2464.44,16037700.0,sz50
348,2008-06-11,2451.38,2446.78,2476.46,2412.44,12353100.0,sz50
349,2008-06-12,2432.64,2387.76,2446.82,2344.49,13310800.0,sz50
350,2008-06-13,2389.14,2322.79,2410.54,2319.91,9903100.0,sz50
351,2008-06-16,2329.58,2323.69,2365.81,2279.89,11200900.0,sz50
352,2008-06-17,2325.26,2262.28,2343.76,2244.64,10716900.0,sz50
353,2008-06-18,2244.1,2368.71,2383.27,2200.97,17793200.0,sz50
354,2008-06-19,2348.98,2201.34,2348.98,2197.01,13927600.0,sz50
355,2008-06-20,2227.36,2273.71,2343.35,2152.31,23589800.0,sz50
356,2008-06-23,2227.16,2220.08,2260.0,2203.81,10084600.0,sz50
357,2008-06-24,2207.51,2256.12,2268.12,2197.81,12919800.0,sz50
358,2008-06-25,2250.0,2334.4,2339.31,2241.1,16518400.0,sz50
359,2008-06-26,2332.45,2326.9,2357.45,2287.55,14513300.0,sz50
360,2008-06-27,2255.16,2206.32,2259.97,2188.2,14706700.0,sz50
361,2008-06-30,2176.9,2175.61,2212.97,2146.45,9132970.0,sz50
362,2008-07-01,2181.71,2081.05,2186.89,2075.01,11736000.0,sz50
363,2008-07-02,2082.59,2062.93,2109.45,2040.67,11004000.0,sz50
364,2008-07-03,2025.33,2088.97,2130.33,1992.35,16994900.0,sz50
365,2008-07-04,2087.25,2077.23,2107.0,2057.6,12423100.0,sz50
366,2008-07-07,2082.75,2190.3,2200.01,2081.84,20841200.0,sz50
367,2008-07-08,2204.49,2193.21,2235.88,2151.85,20197500.0,sz50
368,2008-07-09,2219.43,2289.68,2295.21,2219.43,27646700.0,sz50
369,2008-07-10,2253.42,2259.26,2319.01,2239.91,21925600.0,sz50
370,2008-07-11,2252.52,2245.46,2267.93,2216.23,15411700.0,sz50
371,2008-07-14,2223.89,2259.16,2280.95,2216.14,11532200.0,sz50
372,2008-07-15,2266.97,2157.91,2274.02,2156.39,16621500.0,sz50
373,2008-07-16,2133.96,2088.78,2139.64,2056.19,14027000.0,sz50
374,2008-07-17,2127.99,2073.33,2142.79,2065.48,11479500.0,sz50
375,2008-07-18,2100.47,2158.7,2160.1,2065.32,18056500.0,sz50
376,2008-07-21,2132.44,2228.45,2229.75,2127.07,18364200.0,sz50
377,2008-07-22,2219.74,2217.83,2236.06,2205.34,12976600.0,sz50
378,2008-07-23,2237.39,2213.15,2256.52,2208.86,13412800.0,sz50
379,2008-07-24,2235.58,2299.57,2300.51,2233.64,19656200.0,sz50
380,2008-07-25,2263.98,2265.68,2286.0,2246.86,14243000.0,sz50
381,2008-07-28,2282.06,2278.23,2318.08,2269.64,15152300.0,sz50
382,2008-07-29,2244.85,2232.79,2245.02,2213.42,12685800.0,sz50
383,2008-07-30,2265.44,2219.24,2272.4,2207.04,10198700.0,sz50
384,2008-07-31,2227.24,2164.08,2231.49,2162.27,9490279.0,sz50
385,2008-08-01,2151.87,2205.69,2232.11,2127.36,12446500.0,sz50
386,2008-08-04,2185.16,2155.89,2201.28,2151.2,8289529.0,sz50
387,2008-08-05,2169.14,2120.51,2175.34,2114.6,10225000.0,sz50
388,2008-08-06,2141.1,2150.0,2167.99,2117.41,10354100.0,sz50
389,2008-08-07,2145.11,2143.8,2170.81,2113.78,9007310.0,sz50
390,2008-08-08,2140.15,2056.92,2143.62,2044.81,11588200.0,sz50
391,2008-08-11,2049.46,1975.52,2069.79,1962.23,12874000.0,sz50
392,2008-08-12,1959.56,1961.23,1990.13,1943.54,9083310.0,sz50
393,2008-08-13,1947.99,1949.36,1967.16,1900.56,10245700.0,sz50
394,2008-08-14,1937.34,1941.24,1956.69,1916.23,6842710.0,sz50
395,2008-08-15,1941.38,1957.47,1980.13,1924.81,7459620.0,sz50
396,2008-08-18,1959.1,1860.0,1959.91,1859.69,8848650.0,sz50
397,2008-08-19,1840.25,1889.1,1898.94,1832.25,6834000.0,sz50
398,2008-08-20,1874.44,2042.94,2043.0,1861.16,17759400.0,sz50
399,2008-08-21,2011.34,1975.89,2045.26,1973.17,13854100.0,sz50
400,2008-08-22,1954.42,1948.06,1971.5,1915.88,9282750.0,sz50
401,2008-08-25,1953.29,1954.85,1988.41,1929.15,7005200.0,sz50
402,2008-08-26,1930.06,1919.98,1958.53,1900.59,8998139.0,sz50
403,2008-08-27,1915.0,1921.88,1955.17,1898.22,9871789.0,sz50
404,2008-08-28,1924.7,1938.76,1964.34,1920.68,8397829.0,sz50
405,2008-08-29,1950.41,1975.45,1997.2,1939.68,11394000.0,sz50
406,2008-09-01,1958.27,1905.9,1959.84,1895.49,8369650.0,sz50
407,2008-09-02,1893.01,1882.18,1901.94,1871.44,7435550.0,sz50
408,2008-09-03,1880.29,1849.17,1894.46,1827.46,9067300.0,sz50
409,2008-09-04,1842.21,1845.86,1859.5,1816.03,7416700.0,sz50
410,2008-09-05,1799.4,1796.96,1822.27,1781.7,8110210.0,sz50
411,2008-09-08,1805.41,1770.37,1812.22,1764.28,8106160.0,sz50
412,2008-09-09,1779.13,1780.73,1790.18,1758.55,6710989.0,sz50
413,2008-09-10,1769.88,1781.78,1815.8,1746.52,8432379.0,sz50
414,2008-09-11,1774.03,1709.8,1776.46,1705.58,9272229.0,sz50
415,2008-09-12,1711.09,1711.96,1731.28,1699.46,7365339.0,sz50
416,2008-09-16,1673.79,1615.58,1673.79,1607.27,15938500.0,sz50
417,2008-09-17,1589.3,1532.96,1610.74,1528.43,17141800.0,sz50
418,2008-09-18,1481.1,1508.52,1550.43,1433.44,23991300.0,sz50
419,2008-09-19,1649.19,1650.54,1650.54,1632.12,12951100.0,sz50
420,2008-09-22,1785.32,1780.38,1801.17,1719.67,45337100.0,sz50
421,2008-09-23,1731.86,1726.13,1776.75,1718.76,44209300.0,sz50
422,2008-09-24,1681.98,1736.12,1737.33,1660.46,23482300.0,sz50
423,2008-09-25,1740.57,1808.81,1844.57,1736.64,34507400.0,sz50
424,2008-09-26,1816.78,1811.34,1823.0,1770.68,25094700.0,sz50
425,2008-10-06,1788.97,1712.71,1788.97,1712.51,18928600.0,sz50
426,2008-10-07,1639.14,1678.27,1713.19,1622.82,18977600.0,sz50
427,2008-10-08,1623.28,1600.5,1647.92,1579.6,17017500.0,sz50
428,2008-10-09,1629.27,1587.04,1631.45,1577.48,14492300.0,sz50
429,2008-10-10,1519.46,1528.14,1556.54,1497.34,18446400.0,sz50
430,2008-10-13,1519.66,1613.84,1614.51,1488.34,20923500.0,sz50
431,2008-10-14,1675.4,1564.73,1679.92,1564.17,24941900.0,sz50
432,2008-10-15,1543.24,1548.52,1563.31,1529.7,13717700.0,sz50
433,2008-10-16,1478.45,1473.25,1509.74,1471.04,16383100.0,sz50
434,2008-10-17,1489.53,1480.16,1500.25,1462.93,11458400.0,sz50
435,2008-10-20,1474.97,1531.69,1534.28,1452.85,12728700.0,sz50
